RUNID	Date start	Date end	ANSAMP	MCMID	Bond OK	Data OK	Median per row	Median per col	Noise	Noise error	Gain	Gain error	SER	SER error
297	2025-04-14T05:43:54	2025-04-14T07:11:37	300	18	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[11.5, 9.0, 6.75, 6.0, 14.75, 7.0, 9.0, 6.75, 12.0, 11.0, 3.5, 7.0, 13.0, 10.25, 5.25, 5.0]	[9.5, 8.0, 6.5, 5.0, 11.0, 6.0, 7.5, 6.0, 10.0, 8.5, 3.0, 7.0, 11.5, 9.0, 5.5, 5.0]	[55.95, 53.45, 52.01, 54.52, 56.42, 53.7, 56.34, 52.86, 53.89, 57.03, 55.84, 54.11, 54.47, 54.76, 56.4, 56.02]	[0.22, 0.24, 0.2, 0.2, 0.26, 0.23, 0.23, 0.22, 0.22, 0.23, 0.22, 0.23, 0.23, 0.22, 0.25, 0.21]	[248.17, 181.98, 243.74, 239.93, 248.22, 239.85, 177.53, 238.27, 234.81, 146.76, 247.93, 251.85, 247.15, 242.66, 248.23, 255.28]	[0.73, 1.56, 0.86, 0.89, 0.89, 1.05, 1.83, 0.94, 0.89, 3.65, 0.97, 0.85, 0.84, 0.86, 0.98, 0.99]	[0.11647, 0.0919, 0.08864, 0.08379, 0.12377, 0.08831, 0.08956, 0.08402, 0.11623, 0.02768, 0.06946, 0.0943, 0.11532, 0.10601, 0.07908, 0.08088]	[0.00138, 0.00152, 0.00102, 0.00103, 0.00138, 0.00113, 0.00162, 0.00149, 0.00136, 0.00189, 0.00104, 0.0011, 0.00134, 0.00104, 0.00127, 0.00097]
297	2025-04-14T05:43:54	2025-04-14T07:11:37	300	48	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[0.0, -1.0, -1.25, -1.0, 1.0, -1.0, 2.0, 0.0, 0.0, 0.0, -1.0, 0.5, -0.25, -1.0, -1.5, -1.0]	[0.0, -1.0, -1.0, -1.0, 0.0, -1.0, 2.0, 0.0, 0.0, 0.0, -1.5, 0.5, -0.5, -1.0, -2.0, -1.5]	[54.04, 55.67, 54.22, 58.95, 58.05, 60.98, 54.6, 55.9, 57.04, 55.46, 54.76, 58.37, 53.73, 59.31, 54.92, 58.43]	[0.22, 0.23, 0.27, 0.24, 0.24, 0.26, 0.23, 0.21, 0.24, 0.23, 0.24, 0.22, 0.21, 0.23, 0.2, 0.24]	[265.4, -1, 266.46, 278.99, 273.52, 271.76, -1, 267.65, 274.01, 250.55, 243.1, 268.79, 263.68, 284.02, -1, 281.49]	[3.84, -1, 4.04, 4.4, 3.51, 5.07, -1, 3.46, 3.53, 2.81, 4.6, 2.62, 2.75, 5.02, -1, 4.8]	[0.01447, -1, 0.01388, 0.01324, 0.01702, 0.0144, -1, 0.01654, 0.01589, 0.01789, 0.01309, 0.02272, 0.01893, 0.01204, -1, 0.01368]	[0.00087, -1, 0.00076, 0.00106, 0.0009, 0.00086, -1, 0.00081, 0.00076, 0.00074, 0.00129, 0.00083, 0.0009, 0.00097, -1, 0.00079]
297	2025-04-14T05:43:54	2025-04-14T07:11:37	300	47	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]	[-1.0, 0.0, -1.0, 0.0, 0.0, 0.0, -2.0, 1.0, 1.0, 0.0, -2.5, -1, -1.0, 0.0, -2.5, -1.0]	[-1.0, 0.0, -1.0, -0.5, 0.0, -1.0, -2.0, 1.0, 0.0, 0.0, -2.0, -1, -1.0, 0.0, -2.0, -1.0]	[56.86, 58.75, 57.78, 57.2, 57.05, 59.71, 60.25, 58.87, 56.82, 58.01, -1, -1, 59.56, 59.7, 58.21, 55.15]	[0.23, 0.22, 0.23, 0.24, 0.27, 0.26, 0.24, 0.25, 0.25, 0.19, -1, -1, 0.25, 0.24, 0.2, 0.23]	[271.47, 273.45, 274.41, 268.25, 261.58, 272.82, 266.31, -1, 278.5, 265.28, -1, -1, 281.29, -4.69, -80.36, -129.88]	[4.06, 2.86, 3.88, 3.43, 3.3, 3.42, 5.93, -1, 2.37, 3.87, -1, -1, 3.72, 49889.64, 334.49, 194.56]	[0.01693, 0.01987, 0.01665, 0.01785, 0.02042, 0.01868, 0.01096, -1, 0.02762, 0.01653, -1, -1, 0.01737, -1, 0.00497, 0.00157]	[0.00094, 0.001, 0.00084, 0.00097, 0.00104, 0.00093, 0.00089, -1, 0.00078, 0.00082, -1, -1, 0.00075, -1, 0.00814, 0.00162]
297	2025-04-14T05:43:54	2025-04-14T07:11:37	300	21	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[8.75, 5.5, 8.0, 13.75, 6.0, 8.0, 5.0, 7.0, 6.5, 11.0, 6.0, 7.0, 5.5, 4.0, 7.0, 7.75]	[7.5, 4.75, 7.0, 12.0, 5.0, 6.5, 4.0, 6.5, 6.0, 10.5, 7.0, 5.0, 5.0, 4.0, 7.0, 6.5]	[53.46, 54.07, 53.51, 52.69, 53.58, 57.2, 53.83, 56.66, 52.51, 54.76, 53.76, 53.2, 53.33, 53.92, 53.98, 53.78]	[0.2, 0.23, 0.2, 0.22, 0.22, 0.22, 0.21, 0.2, 0.21, 0.24, 0.23, 0.19, 0.22, 0.19, 0.21, 0.25]	[238.79, 232.11, 247.73, 151.44, 130.73, 240.88, 244.53, 251.98, 240.7, 158.01, 158.4, 129.28, 234.76, 227.37, 248.19, 249.65]	[0.79, 0.98, 0.94, 3.26, 1.69, 1.05, 1.06, 0.89, 0.8, 3.68, 3.67, 2.58, 1.01, 0.99, 0.85, 0.76]	[0.10259, 0.08281, 0.08564, 0.04746, 0.09261, 0.07629, 0.06872, 0.08283, 0.09625, 0.02886, 0.0409, 0.05731, 0.08972, 0.07907, 0.08832, 0.09902]	[0.0012, 0.00093, 0.00129, 0.00186, 0.00202, 0.00104, 0.00119, 0.00112, 0.00102, 0.00154, 0.00163, 0.00203, 0.001, 0.00111, 0.00116, 0.00097]
297	2025-04-14T05:43:54	2025-04-14T07:11:37	300	46	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[-1.0, 0.0, -1.0, -0.5, 1.0, 0.0, -1.25, -1.0, 0.0, 1.0, 0.0, -2.0, 1.0, -0.5, -1.0, -1.75]	[-0.5, 0.0, -1.0, -1.0, 0.0, 0.0, -1.5, -1.0, 0.5, 0.5, 0.0, -1.5, 1.0, -0.5, -1.0, -1.5]	[57.2, 59.87, 60.29, 54.64, 55.46, 56.07, 63.96, 56.11, 60.48, 62.45, 56.87, 58.92, 58.5, 59.57, 63.88, 58.42]	[0.23, 0.29, 0.24, 0.2, 0.23, 0.21, 0.31, 0.21, 0.29, 0.25, 0.24, 0.24, 0.26, 0.25, 0.26, 0.24]	[276.7, -1, 272.79, 279.87, 258.06, 271.71, 280.54, 266.19, 263.86, 271.01, 275.77, 271.68, 270.46, 270.08, 281.31, 276.38]	[3.58, -1, 5.5, 3.21, 2.48, 2.66, 5.1, 5.05, 2.91, 3.2, 3.65, 5.21, 2.31, 5.15, 4.85, 4.44]	[0.01624, -1, 0.01037, 0.01577, 0.02248, 0.02292, 0.0146, 0.01182, 0.02323, 0.02346, 0.01809, 0.01153, 0.02581, 0.0131, 0.01577, 0.0138]	[0.00097, -1, 0.00089, 0.00087, 0.00103, 0.00097, 0.00077, 0.00091, 0.00088, 0.00099, 0.00082, 0.00098, 0.00106, 0.00088, 0.00093, 0.00097]
297	2025-04-14T05:43:54	2025-04-14T07:11:37	300	44	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]	[-1.0, -1.0, 1.0, -1.75, 0.0, 0.0, -0.25, 0.0, 1.0, 0.0, -1.0, 1.0, -1.0, -1, -1.0, -1.0]	[-0.5, -1.0, 0.0, -1.0, 0.0, -0.5, -0.5, 0.0, 0.5, -0.5, -1.25, 0.0, -1.0, -1, -0.5, -1.0]	[53.51, 54.37, 55.55, 57.86, 55.53, 55.86, 55.26, 57.28, 52.16, 60.6, 55.56, 54.71, 55.88, -1, 55.83, 55.73]	[0.21, 0.22, 0.27, 0.24, 0.22, 0.21, 0.27, 0.23, 0.23, 0.3, 0.24, 0.19, 0.22, -1, 0.25, 0.2]	[269.73, 280.48, 270.11, 274.66, 261.22, 269.66, 274.81, 274.56, 266.84, -1, 269.42, 263.11, 274.91, -1, 268.47, 270.01]	[3.06, 4.41, 2.79, 3.77, 3.13, 3.64, 3.61, 2.93, 2.35, -1, 4.41, 3.09, 3.22, -1, 3.31, 4.35]	[0.01855, 0.01367, 0.01978, 0.01557, 0.02031, 0.01527, 0.01513, 0.02143, 0.02106, -1, 0.01292, 0.01886, 0.01729, -1, 0.01711, 0.01593]	[0.00095, 0.00097, 0.00081, 0.00106, 0.00094, 0.00085, 0.00091, 0.00087, 0.00086, -1, 0.00087, 0.00103, 0.00099, -1, 0.00082, 0.00114]
297	2025-04-14T05:43:54	2025-04-14T07:11:37	300	42A	[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1]	[2.0, 29.0, 4.0, 1.0, -1, 36755.5, 0.75, 2.0, 8.0, 43.0, 6.75, 4.5, 4.0, 12.0, 4.0, 2.0]	[1.5, 28.5, 4.0, 0.5, -1, 36742.75, 3.5, 2.0, 8.0, 41.0, 4.5, 3.0, 3.5, 11.0, 8.0, 2.5]	[55.58, 51.87, 53.31, 56.9, -1, 742.98, -1, 55.34, 54.02, 53.42, 56.49, 52.23, 55.51, 52.12, -1, 54.31]	[0.22, 0.22, 0.2, 0.23, -1, 242.84, -1, 0.21, 0.21, 0.22, 0.24, 0.17, 0.22, 0.25, -1, 0.25]	[218.08, 150.54, 236.58, 223.93, -1, 300.0, -1, 177.07, 249.26, 158.22, 246.06, 233.1, 242.61, 170.67, -1, 238.33]	[1.92, 3.31, 1.33, 1.97, -1, inf, -1, 2.4, 1.01, 3.22, 1.58, 1.41, 1.35, 3.48, -1, 1.71]	[0.03092, 0.02865, 0.04642, 0.03361, -1, -1, -1, 0.03485, 0.06615, 0.04319, 0.05247, 0.05139, 0.05074, 0.04573, -1, 0.03622]	[0.00087, 0.00172, 0.00097, 0.00101, -1, -1, -1, 0.00124, 0.0012, 0.00154, 0.00132, 0.00113, 0.00113, 0.00177, -1, 0.00113]
297	2025-04-14T05:43:54	2025-04-14T07:11:37	300	45	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1.0, 3.0, 0.5, 0.5, 0.25, 4.0, 0.0, 1.0, 2.25, 2.0, 0.0, 2.0, 1.0, 0.0, 1.0, -0.25]	[1.0, 2.0, 0.0, 0.5, 0.0, 2.5, -0.5, 1.0, 1.5, 2.0, 0.0, 2.0, 0.5, 0.0, 0.5, -0.5]	[58.6, 62.06, 59.99, 57.09, 56.72, 60.24, 57.02, 57.68, 59.5, 58.58, 60.76, 58.17, 57.37, 58.18, 59.31, 58.99]	[0.23, 0.24, 0.3, 0.24, 0.21, 0.29, 0.23, 0.2, 0.25, 0.25, 0.24, 0.24, 0.25, 0.22, 0.24, 0.26]	[262.95, 287.62, 279.21, 270.07, 254.25, 275.42, 264.74, -1, 271.67, 286.79, 275.47, 273.21, 269.32, 273.96, 279.45, -4.21]	[2.98, 1.7, 2.68, 3.16, 2.93, 2.23, 4.03, -1, 2.43, 2.2, 3.21, 2.59, 2.77, 3.0, 2.27, 58188.82]	[0.01636, 0.03663, 0.02301, 0.01717, 0.01955, 0.02951, 0.01381, -1, 0.02432, 0.02969, 0.01927, 0.02407, 0.02229, 0.01573, 0.02777, -1]	[0.00083, 0.00082, 0.001, 0.00095, 0.00091, 0.00095, 0.00103, -1, 0.00086, 0.00098, 0.00104, 0.00116, 0.00097, 0.00085, 0.00095, -1]
297	2025-04-14T05:43:54	2025-04-14T07:11:37	300	48B	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]	[3.0, 1.0, -1.0, 0.0, 2.5, 3.0, 1.0, 1.0, 2.0, 4.0, 1.25, 1.0, 1.75, 0.0, 1.0, 1.0]	[2.75, 1.0, -0.5, 0.0, 2.0, 2.5, 0.5, 0.75, 1.5, 3.0, 4.0, 1.0, 1.5, 0.0, 0.0, 1.0]	[58.27, 67.21, 65.75, 65.25, 61.33, 65.9, 65.67, 62.48, 61.42, 64.05, -1, 56.25, 65.4, 65.52, 62.73, 60.8]	[0.23, 0.28, 0.28, 0.27, 0.28, 0.27, 0.32, 0.27, 0.27, 0.27, -1, 0.22, 0.3, 0.28, 0.22, 0.26]	[267.66, 281.93, 276.48, 286.93, 258.95, 285.31, 282.08, 270.47, 261.15, 269.82, -1, -1, 270.96, 278.2, 279.01, 272.13]	[1.83, 3.76, 3.89, 3.82, 3.44, 2.02, 3.67, 2.99, 2.61, 1.96, -1, -1, 2.66, 3.11, 2.87, 2.7]	[0.02844, 0.02299, 0.01911, 0.02166, 0.02077, 0.02922, 0.01873, 0.02304, 0.0234, 0.03471, -1, -1, 0.02773, 0.0221, 0.02159, 0.02095]	[0.00093, 0.00095, 0.00085, 0.00094, 0.001, 0.00097, 0.00106, 0.00103, 0.00096, 0.00095, -1, -1, 0.00097, 0.00094, 0.00112, 0.00083]
298	2025-04-14T07:18:40	2025-04-14T08:46:22	300	49	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]	[4.0, 4.0, 2.0, 3.0, 3.0, 4.0, 2.25, 2.0, 5.5, 18.5, -2.0, 4.0, 6.0, 3.0, 1.0, 3.5]	[4.0, 3.5, 2.0, 3.0, 3.5, 4.0, 2.5, 2.5, 5.0, 22.0, -2.0, 4.0, 5.5, 3.5, 1.0, 3.5]	[60.33, 63.79, 61.37, 63.39, 57.67, 61.99, 64.56, 63.05, 66.11, 62.15, -1, 63.4, 63.16, 63.48, 61.26, 64.31]	[0.24, 0.22, 0.24, 0.27, 0.23, 0.24, 0.25, 0.26, 0.27, 0.3, -1, 0.25, 0.28, 0.29, 0.28, 0.26]	[275.27, 277.8, 264.21, 277.11, 273.47, 268.73, 292.02, 276.92, 279.51, 275.98, -1, 286.86, 279.16, 273.55, 275.25, 283.94]	[1.2, 1.45, 1.66, 1.44, 1.03, 1.17, 1.8, 1.76, 1.28, 0.81, -1, 1.48, 1.05, 1.52, 1.72, 1.56]	[0.06594, 0.05028, 0.05019, 0.0603, 0.07112, 0.06164, 0.04676, 0.04805, 0.0723, 0.11364, -1, 0.05666, 0.07393, 0.0589, 0.04738, 0.05639]	[0.00082, 0.00097, 0.00093, 0.00095, 0.00092, 0.00086, 0.00091, 0.00086, 0.00103, 0.00153, -1, 0.00103, 0.00093, 0.00108, 0.00105, 0.00096]
298	2025-04-14T07:18:40	2025-04-14T08:46:22	300	19	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[7.0, 7.0, 9.0, 5.0, 8.0, 8.0, 9.0, 9.0, 10.0, 10.5, 9.0, 32.5, 15.0, 9.0, 10.0, 2038.5]	[0.0, 7.0, 9.5, 7.0, 8.0, 7.25, 9.5, 8.0, 10.0, 9.0, 9.0, 16.5, 13.5, 7.5, 9.25, 2395.75]	[-1, 59.5, 58.52, 59.34, 58.89, 56.68, 59.18, 59.23, 58.74, 59.54, 57.23, 57.48, 57.62, 58.91, 57.34, 58.54]	[-1, 0.25, 0.29, 0.23, 0.27, 0.23, 0.23, 0.23, 0.21, 0.27, 0.23, 0.26, 0.25, 0.25, 0.22, 0.24]	[-1, 255.2, 246.85, 172.29, 252.67, 251.49, 251.24, 250.13, 252.25, 251.31, 250.9, 255.99, 242.38, 252.46, 154.21, 257.54]	[-1, 1.06, 1.07, 5.03, 0.87, 0.87, 1.03, 1.15, 0.93, 0.96, 1.09, 0.97, 0.94, 1.02, 5.3, 1.0]	[-1, 0.0762, 0.0907, 0.02371, 0.09654, 0.08594, 0.08714, 0.06682, 0.10397, 0.09457, 0.07723, 0.08127, 0.11849, 0.08533, 0.01697, 0.18025]	[-1, 0.00117, 0.00133, 0.0015, 0.001, 0.00111, 0.0013, 0.00118, 0.00126, 0.0012, 0.00115, 0.00716, 0.00129, 0.00121, 0.00194, 0.00245]
298	2025-04-14T07:18:40	2025-04-14T08:46:22	300	15	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]	[29.0, 7.75, 10.0, 5.75, 18.0, 7.0, 8.0, 6.0, 14.0, 6.5, 6.0, 7.0, 10.0, -1, 5.0, 6.0]	[15.0, 7.0, 10.25, 6.0, 16.5, 7.0, 6.0, 6.0, 11.0, 6.25, 6.0, 7.0, 10.0, -1, 5.0, 7.0]	[54.59, 63.76, 67.95, 57.19, 56.95, 63.18, 60.6, 55.68, 56.74, 64.38, 66.42, 54.98, 58.89, -1, 64.24, 55.38]	[0.23, 0.29, 0.35, 0.22, 0.23, 0.25, 0.28, 0.23, 0.19, 0.28, 0.28, 0.24, 0.26, -1, 0.29, 0.18]	[218.79, 244.58, 248.24, 245.08, 248.81, 253.06, 239.13, 242.67, 242.21, 248.33, 251.96, 193.99, 239.66, -1, 259.34, 146.48]	[1.94, 1.22, 1.52, 0.94, 0.82, 1.29, 1.37, 0.96, 0.85, 1.42, 1.77, 1.44, 0.96, -1, 1.17, 4.44]	[0.14183, 0.08906, 0.09026, 0.07677, 0.13584, 0.08079, 0.0797, 0.07479, 0.131, 0.07441, 0.06964, 0.0922, 0.10894, -1, 0.07519, 0.02305]	[0.00305, 0.00112, 0.00145, 0.00099, 0.00145, 0.00114, 0.00144, 0.00118, 0.00135, 0.00117, 0.0011, 0.00123, 0.00121, -1, 0.00118, 0.00157]
298	2025-04-14T07:18:40	2025-04-14T08:46:22	300	20	[1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]	[1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]	[12.0, -1, 13.25, 8.0, 14.0, -1, 5.0, 3.5, 12.0, -1, -1, 7.0, 12.0, -1, -0.5, 7.0]	[10.0, -1, 11.0, 5.0, 13.0, -1, 4.5, 3.25, 11.0, -1, -1, 6.0, 10.0, -1, 0.0, 7.0]	[55.7, -1, 53.15, 55.91, 56.03, -1, 52.7, 55.67, 55.86, -1, -1, 53.58, 54.68, -1, 54.64, 55.19]	[0.24, -1, 0.18, 0.23, 0.24, -1, 0.21, 0.23, 0.24, -1, -1, 0.2, 0.21, -1, 0.21, 0.22]	[240.96, -1, 160.85, 202.09, 248.53, -1, 241.66, 248.99, 249.12, -1, -1, 238.88, 251.33, -1, -864.91, 249.26]	[0.89, -1, 2.11, 1.62, 0.82, -1, 0.9, 1.05, 0.82, -1, -1, 0.92, 0.83, -1, inf, 0.86]	[0.11303, -1, 0.10287, 0.07989, 0.10943, -1, 0.07645, 0.07116, 0.1158, -1, -1, 0.08217, 0.11312, -1, 0.0, 0.08696]	[0.00118, -1, 0.00214, 0.00123, 0.00133, -1, 0.00088, 0.00101, 0.00126, -1, -1, 0.00102, 0.00138, -1, 0.00055, 0.00116]
298	2025-04-14T07:18:40	2025-04-14T08:46:22	300	18	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[10.0, 8.5, 12.0, 7.0, 14.0, 8.75, 6.0, 5.25, 12.0, 8.0, 4.0, 6.0, 14.0, 9.0, 8.75, 6.25]	[10.5, 8.5, 9.5, 6.5, 13.75, 8.0, 5.5, 5.5, 11.25, 7.0, 4.0, 5.0, 11.5, 8.0, 7.5, 5.5]	[55.76, 53.96, 52.96, 55.04, 56.79, 54.07, 56.32, 52.44, 54.26, 56.38, 55.42, 54.57, 54.21, 54.17, 56.2, 55.93]	[0.24, 0.23, 0.23, 0.22, 0.2, 0.22, 0.2, 0.22, 0.24, 0.2, 0.2, 0.21, 0.21, 0.23, 0.25, 0.2]	[248.6, 181.15, 243.54, 239.25, 248.44, 240.49, 175.58, 238.66, 234.21, 140.01, 248.5, 251.69, 246.86, 243.08, 248.21, 256.14]	[0.78, 1.6, 0.94, 0.92, 0.79, 0.93, 1.6, 0.97, 0.9, 4.7, 1.08, 0.97, 0.71, 0.87, 0.95, 0.78]	[0.11251, 0.09295, 0.10383, 0.08371, 0.11714, 0.09228, 0.07179, 0.07365, 0.11581, 0.02228, 0.07424, 0.08067, 0.12542, 0.10577, 0.09512, 0.09214]	[0.00137, 0.00154, 0.00143, 0.00106, 0.00125, 0.00114, 0.00135, 0.00096, 0.00118, 0.00222, 0.00102, 0.00111, 0.00106, 0.00115, 0.0012, 0.00094]
298	2025-04-14T07:18:40	2025-04-14T08:46:22	300	48	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[-2.0, 0.25, -1.75, 0.0, 0.0, 0.0, 0.0, 0.0, -1.75, -1.25, -1.0, -1.0, -1.0, -1.0, -0.5, 0.0]	[-1.0, 0.5, -1.0, 0.0, 0.0, 0.0, 0.5, 0.0, -1.0, -1.0, -1.0, -0.5, -0.5, -1.0, -1.0, 0.0]	[54.89, 54.93, 53.66, 58.96, 58.15, 60.49, 54.71, 56.84, 57.02, 55.28, 54.81, 58.08, 53.94, 59.88, 54.8, 58.68]	[0.21, 0.22, 0.21, 0.21, 0.18, 0.25, 0.23, 0.23, 0.27, 0.23, 0.24, 0.25, 0.2, 0.23, 0.23, 0.27]	[267.17, 265.6, 266.49, 280.33, 270.9, 270.78, -768.78, -1, 277.36, 244.99, 244.13, 265.3, -4.05, 282.0, 267.29, 285.69]	[4.19, 2.96, 3.98, 3.29, 4.44, 4.08, inf, -1, 4.58, 3.72, 3.59, 3.15, 42572.25, 5.21, 3.65, 3.15]	[0.01384, 0.01691, 0.01252, 0.01827, 0.01492, 0.01596, 0.0, -1, 0.01253, 0.01514, 0.01586, 0.01651, -1, 0.01136, 0.01398, 0.02223]	[0.00069, 0.001, 0.00081, 0.0008, 0.00094, 0.00088, 0.00089, -1, 0.00097, 0.00085, 0.00089, 0.00074, -1, 0.00087, 0.00082, 0.00115]
298	2025-04-14T07:18:40	2025-04-14T08:46:22	300	47	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]	[-1.0, -2.0, -1.5, -2.5, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, -3.0, -1, -0.25, 0.0, -3.0, -1.0]	[-1.0, -1.0, -1.0, -2.0, 0.0, -0.5, -1.0, -1.0, 0.0, 0.0, -2.25, -1, -1.0, 0.0, -2.0, 0.0]	[56.52, 59.28, 58.03, 57.73, 56.91, 58.84, 59.94, 58.72, 57.35, 57.62, -1, -1, 59.52, 59.61, 58.59, 55.56]	[0.2, 0.26, 0.27, 0.23, 0.2, 0.21, 0.24, 0.22, 0.21, 0.23, -1, -1, 0.21, 0.29, 0.25, 0.2]	[273.16, -0.02, 267.99, -3.82, -4.03, 278.7, 271.88, -11591.78, 278.0, 264.26, -1, -1, 281.0, 271.13, -1, 275.3]	[3.53, 6745.89, 5.45, 40482.38, 67443.58, 3.9, 3.23, inf, 2.74, 3.47, -1, -1, 4.69, 3.46, -1, 3.79]	[0.01675, -1, 0.01128, -1, -1, 0.01562, 0.01577, -1, 0.02439, 0.01589, -1, -1, 0.01391, 0.0178, -1, 0.01603]	[0.00095, -1, 0.00081, -1, -1, 0.00102, 0.00074, -1, 0.00097, 0.00082, -1, -1, 0.00086, 0.0009, -1, 0.00088]
298	2025-04-14T07:18:40	2025-04-14T08:46:22	300	21	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[9.0, 3.75, 4.0, 6.0, 7.75, 6.75, 7.5, 6.0, 8.0, 18.0, 10.75, 8.0, 7.0, 8.25, 5.0, 7.0]	[8.0, 3.5, 5.0, 7.0, 8.0, 6.0, 6.5, 6.0, 7.0, 16.0, 10.0, 7.0, 6.5, 7.5, 5.0, 6.0]	[53.62, 53.48, 54.24, 53.71, 53.59, 57.56, 54.08, 56.59, 52.56, 54.44, 54.29, 53.26, 52.88, 53.7, 53.72, 53.45]	[0.18, 0.21, 0.2, 0.22, 0.24, 0.22, 0.2, 0.21, 0.18, 0.21, 0.2, 0.22, 0.2, 0.22, 0.2, 0.19]	[238.68, 232.2, 246.75, 151.3, 132.88, 238.9, 245.27, 252.11, 241.23, 161.88, 169.09, 134.51, 234.31, 228.28, 247.39, 249.03]	[0.82, 0.98, 0.86, 3.49, 1.85, 1.1, 0.91, 1.14, 0.84, 3.06, 2.98, 2.54, 0.95, 1.05, 0.96, 0.84]	[0.10389, 0.07168, 0.082, 0.03678, 0.10147, 0.0738, 0.08057, 0.07115, 0.10612, 0.04153, 0.08132, 0.06328, 0.10068, 0.09538, 0.08264, 0.09088]	[0.00108, 0.00093, 0.00107, 0.00143, 0.00216, 0.0015, 0.00119, 0.00136, 0.00121, 0.00178, 0.00201, 0.00207, 0.00134, 0.00156, 0.00104, 0.00112]
